Word,Category,Starting_Letter,Length,Is_Compound,Component_Count
درس‌نامه,Noun/Adjective/Misc,د,8,1,2
درس‌نامه‌های,Noun/Adjective/Misc,د,12,1,3
دروازه‌بانی,Noun/Adjective/Misc,د,11,1,2
درون‌رحمی,Noun/Adjective/Misc,د,9,1,2
در‌برگیرنده,Noun/Adjective/Misc,د,11,1,2
دستش‌ده,Noun/Adjective/Misc,د,7,1,2
دست‌بند,Noun/Adjective/Misc,د,7,1,2
دست‌کش,Noun/Adjective/Misc,د,6,1,2
دسیسه‌چینی,Noun/Adjective/Misc,د,10,1,2
دشمن‌شناسی,Noun/Adjective/Misc,د,10,1,2
دشنام‌دهنده,Noun/Adjective/Misc,د,11,1,2
دقیقه‌شماری,Noun/Adjective/Misc,د,11,1,2
دلتنگی‌ها,Noun/Adjective/Misc,د,9,1,2
دلقک‌ماهی,Noun/Adjective/Misc,د,9,1,2
دل‌تنگی,Noun/Adjective/Misc,د,7,1,2
دل‌خواسته,Noun/Adjective/Misc,د,9,1,2
دل‌نوشته,Noun/Adjective/Misc,د,8,1,2
دمکراتیزه‌سازی,Noun/Adjective/Misc,د,14,1,2
دم‌پایی,Noun/Adjective/Misc,د,7,1,2
دنباله‌روی,Noun/Adjective/Misc,د,10,1,2
دنده‌عقب,Noun/Adjective/Misc,د,8,1,2
دهشت‌افکنی,Noun/Adjective/Misc,د,10,1,2
دهن‌کجی,Noun/Adjective/Misc,د,7,1,2
ده‌ها,Noun/Adjective/Misc,د,5,1,2
دوخون‌سانی,Noun/Adjective/Misc,د,10,1,2
دوست‌نما,Noun/Adjective/Misc,د,8,1,2
دولت‌شهر,Noun/Adjective/Misc,د,8,1,2
دوهفته‌نامه,Noun/Adjective/Misc,د,11,1,2
دیدار‌کننده,Noun/Adjective/Misc,د,11,1,2
دیده‌بانی,Noun/Adjective/Misc,د,9,1,2
دین‌داری,Noun/Adjective/Misc,د,8,1,2
دین‌دانا,Noun/Adjective/Misc,د,8,1,2
دین‌زدایی,Noun/Adjective/Misc,د,9,1,2
دین‌سالار,Noun/Adjective/Misc,د,9,1,2
دین‌فروشی,Noun/Adjective/Misc,د,9,1,2
دین‌گریزی,Noun/Adjective/Misc,د,9,1,2
دین‌یاری,Noun/Adjective/Misc,د,8,1,2
دایره‌زنگی,Noun/Adjective/Misc,د,10,1,2
دخل‌وتصرف,Noun/Adjective/Misc,د,9,1,2
درخواست‌نامه,Noun/Adjective/Misc,د,12,1,2
دردی‌آشام,Noun/Adjective/Misc,د,9,1,2
دردی‌کش,Noun/Adjective/Misc,د,7,1,2
درس‌ناخوانده,Noun/Adjective/Misc,د,12,1,2
درویش‌منشانه,Noun/Adjective/Misc,د,12,1,2
درهم‌برهم,Noun/Adjective/Misc,د,9,1,2
دریوزه‌گر,Noun/Adjective/Misc,د,9,1,2
دست‌به‌یقه,Noun/Adjective/Misc,د,10,1,3
دست‌تنگ,Noun/Adjective/Misc,د,7,1,2
دست‌دوم,Noun/Adjective/Misc,د,7,1,2
دست‌نماز,Noun/Adjective/Misc,د,8,1,2
دست‌وپاچلفتی,Noun/Adjective/Misc,د,12,1,2
دل‌فگار,Noun/Adjective/Misc,د,7,1,2
دل‌واپسی,Noun/Adjective/Misc,د,8,1,2
دم‌وبازدم,Noun/Adjective/Misc,د,9,1,2
دمدمی‌مزاج,Noun/Adjective/Misc,د,10,1,2
دندان‌گرفتن,Noun/Adjective/Misc,د,11,1,2
دنگ‌وفنگ,Noun/Adjective/Misc,د,8,1,2
دوستاق‌خانه,Noun/Adjective/Misc,د,11,1,2
دولت‌سرا,Noun/Adjective/Misc,د,8,1,2
دون‌صفت,Noun/Adjective/Misc,د,7,1,2
دین‌پرور,Noun/Adjective/Misc,د,8,1,2
دیوانه‌وش,Noun/Adjective/Misc,د,9,1,2
ذات‌الریه,Noun/Adjective/Misc,ذ,9,1,2
ذبح‌شده,Noun/Adjective/Misc,ذ,7,1,2
ذبیح‌الله,Noun/Adjective/Misc,ذ,9,1,2
ذخیره‌سازی,Noun/Adjective/Misc,ذ,10,1,2
ذخیره‌شده,Noun/Adjective/Misc,ذ,9,1,2
ذره‌بین,Noun/Adjective/Misc,ذ,7,1,2
ذره‌بینی,Noun/Adjective/Misc,ذ,8,1,2
ذره‌ذره,Noun/Adjective/Misc,ذ,7,1,2
ذره‌پرور,Noun/Adjective/Misc,ذ,8,1,2
ذره‌پروری,Noun/Adjective/Misc,ذ,9,1,2
ذلت‌بار,Noun/Adjective/Misc,ذ,7,1,2
ذلیل‌شده,Noun/Adjective/Misc,ذ,8,1,2
ذلیل‌مرده,Noun/Adjective/Misc,ذ,9,1,2
ذهن‌خوانی,Noun/Adjective/Misc,ذ,9,1,2
ذهن‌گرا,Noun/Adjective/Misc,ذ,7,1,2
ذوب‌آهن,Noun/Adjective/Misc,ذ,7,1,2
ذوب‌شده,Noun/Adjective/Misc,ذ,7,1,2
ذوق‌زده,Noun/Adjective/Misc,ذ,7,1,2
ذوق‌زدگی,Noun/Adjective/Misc,ذ,8,1,2
ذوق‌مرگ,Noun/Adjective/Misc,ذ,7,1,2
ذی‌الجلال,Noun/Adjective/Misc,ذ,9,1,2
ذی‌الجوشن,Noun/Adjective/Misc,ذ,9,1,2
ذی‌الحجه,Noun/Adjective/Misc,ذ,8,1,2
ذی‌القعده,Noun/Adjective/Misc,ذ,9,1,2
ذی‌حجه,Noun/Adjective/Misc,ذ,6,1,2
ذی‌حساب,Noun/Adjective/Misc,ذ,7,1,2
ذی‌حق,Noun/Adjective/Misc,ذ,5,1,2
ذی‌ربط,Noun/Adjective/Misc,ذ,6,1,2
ذی‌روح,Noun/Adjective/Misc,ذ,6,1,2
ذی‌شعور,Noun/Adjective/Misc,ذ,7,1,2
ذی‌صلاح,Noun/Adjective/Misc,ذ,7,1,2
ذی‌فنون,Noun/Adjective/Misc,ذ,7,1,2
ذی‌قعده,Noun/Adjective/Misc,ذ,7,1,2
ذی‌قیمت,Noun/Adjective/Misc,ذ,7,1,2
ذی‌نفع,Noun/Adjective/Misc,ذ,6,1,2
ذی‌نفوذ,Noun/Adjective/Misc,ذ,7,1,2
ذمه‌دار,Noun/Adjective/Misc,ذ,7,1,2
ذی‌نفس,Noun/Adjective/Misc,ذ,6,1,2
ذی‌مدخل,Noun/Adjective/Misc,ذ,7,1,2
رأس‌السرطان,Noun/Adjective/Misc,ر,11,1,2
رأی‌العین,Noun/Adjective/Misc,ر,9,1,2
رأی‌دهنده,Noun/Adjective/Misc,ر,9,1,2
رأی‌دهی,Noun/Adjective/Misc,ر,7,1,2
رأی‌گیری,Noun/Adjective/Misc,ر,8,1,2
رئیس‌الرؤسا,Noun/Adjective/Misc,ر,11,1,2
رئیس‌الوزرا,Noun/Adjective/Misc,ر,11,1,2
رئیس‌الوزراء,Noun/Adjective/Misc,ر,12,1,2
رئیس‌جمهور,Noun/Adjective/Misc,ر,10,1,2
رئیس‌جمهوری,Noun/Adjective/Misc,ر,11,1,2
رئیس‌علی,Noun/Adjective/Misc,ر,8,1,2
رئیس‌کل,Noun/Adjective/Misc,ر,7,1,2
رابین‌هود,Noun/Adjective/Misc,ر,9,1,2
راحت‌افزا,Noun/Adjective/Misc,ر,9,1,2
راحت‌الحلقوم,Noun/Adjective/Misc,ر,12,1,2
راحت‌طلب,Noun/Adjective/Misc,ر,8,1,2
راحت‌طلبی,Noun/Adjective/Misc,ر,9,1,2
راست‌دست,Noun/Adjective/Misc,ر,8,1,2
راست‌رو,Noun/Adjective/Misc,ر,7,1,2
راست‌چین,Noun/Adjective/Misc,ر,8,1,2
راست‌کردار,Noun/Adjective/Misc,ر,10,1,2
راست‌کرداری,Noun/Adjective/Misc,ر,11,1,2
راست‌گرا,Noun/Adjective/Misc,ر,8,1,2
راست‌گرایی,Noun/Adjective/Misc,ر,10,1,2
راست‌گفتار,Noun/Adjective/Misc,ر,10,1,2
راست‌گو,Noun/Adjective/Misc,ر,7,1,2
راست‌گویی,Noun/Adjective/Misc,ر,9,1,2
راس‌الجدی,Noun/Adjective/Misc,ر,9,1,2
راضی‌کننده,Noun/Adjective/Misc,ر,10,1,2
رانت‌خوار,Noun/Adjective/Misc,ر,9,1,2
رانت‌خواری,Noun/Adjective/Misc,ر,10,1,2
رانده‌شده,Noun/Adjective/Misc,ر,9,1,2
راه‌آب,Noun/Adjective/Misc,ر,6,1,2
راه‌آهن,Noun/Adjective/Misc,ر,7,1,2
راه‌انداز,Noun/Adjective/Misc,ر,9,1,2
راه‌اندازی,Noun/Adjective/Misc,ر,10,1,2
راه‌بند,Noun/Adjective/Misc,ر,7,1,2
راه‌بندان,Noun/Adjective/Misc,ر,9,1,2
راه‌توشه,Noun/Adjective/Misc,ر,8,1,2
راه‌حل,Noun/Adjective/Misc,ر,6,1,2
راه‌راه,Noun/Adjective/Misc,ر,7,1,2
راه‌ساز,Noun/Adjective/Misc,ر,7,1,2
راه‌سازی,Noun/Adjective/Misc,ر,8,1,2
راه‌پله,Noun/Adjective/Misc,ر,7,1,2
راه‌پیما,Noun/Adjective/Misc,ر,8,1,2
راه‌پیمایی,Noun/Adjective/Misc,ر,10,1,2
راه‌کار,Noun/Adjective/Misc,ر,7,1,2
راه‌کوره,Noun/Adjective/Misc,ر,8,1,2
راه‌یابی,Noun/Adjective/Misc,ر,8,1,2
راه‌یافته,Noun/Adjective/Misc,ر,9,1,2
رایانه‌سازی,Noun/Adjective/Misc,ر,11,1,2
رباب‌زن,Noun/Adjective/Misc,ر,7,1,2
رباط‌کریم,Noun/Adjective/Misc,ر,9,1,2
ربع‌سکه,Noun/Adjective/Misc,ر,7,1,2
ربوده‌شده,Noun/Adjective/Misc,ر,9,1,2
ربیع‌الاول,Noun/Adjective/Misc,ر,10,1,2
ربیع‌الثانی,Noun/Adjective/Misc,ر,11,1,2
رب‌العالمین,Noun/Adjective/Misc,ر,11,1,2
رب‌النوع,Noun/Adjective/Misc,ر,8,1,2
رتبه‌بندی,Noun/Adjective/Misc,ر,9,1,2
رتق‌وفتق,Noun/Adjective/Misc,ر,8,1,2
رجب‌بیگی,Noun/Adjective/Misc,ر,8,1,2
رجب‌زاده,Noun/Adjective/Misc,ر,8,1,2
رجب‌علی,Noun/Adjective/Misc,ر,7,1,2
رج‌بندی,Noun/Adjective/Misc,ر,7,1,2
رحمت‌آباد,Noun/Adjective/Misc,ر,9,1,2
رحمت‌الله,Noun/Adjective/Misc,ر,9,1,2
رحمه‌الله,Noun/Adjective/Misc,ر,9,1,2
رحم‌دل,Noun/Adjective/Misc,ر,6,1,2
رحیم‌پور,Noun/Adjective/Misc,ر,8,1,2
رختخواب‌پیچ,Noun/Adjective/Misc,ر,11,1,2
رختشوی‌خانه,Noun/Adjective/Misc,ر,11,1,2
رخت‌آویز,Noun/Adjective/Misc,ر,8,1,2
رخت‌شو,Noun/Adjective/Misc,ر,6,1,2
رخت‌شویی,Noun/Adjective/Misc,ر,8,1,2
رخنه‌پذیر,Noun/Adjective/Misc,ر,9,1,2
رخ‌داده,Noun/Adjective/Misc,ر,7,1,2
رخ‌نمایی,Noun/Adjective/Misc,ر,8,1,2
رده‌بالا,Noun/Adjective/Misc,ر,8,1,2
رده‌بندی,Noun/Adjective/Misc,ر,8,1,2
رده‌شناختی,Noun/Adjective/Misc,ر,10,1,2
رده‌شناس,Noun/Adjective/Misc,ر,8,1,2
رزمی‌کار,Noun/Adjective/Misc,ر,8,1,2
رزم‌آرا,Noun/Adjective/Misc,ر,7,1,2
رزم‌آزما,Noun/Adjective/Misc,ر,8,1,2
رزم‌آزمایی,Noun/Adjective/Misc,ر,10,1,2
رزم‌آور,Noun/Adjective/Misc,ر,7,1,2
رزم‌جو,Noun/Adjective/Misc,ر,6,1,2
رزم‌ناو,Noun/Adjective/Misc,ر,7,1,2
رسالت‌پیشه,Noun/Adjective/Misc,ر,10,1,2
رساله‌نویس,Noun/Adjective/Misc,ر,10,1,2
رستم‌آباد,Noun/Adjective/Misc,ر,9,1,2
رستوران‌دار,Noun/Adjective/Misc,ر,11,1,2
رستگاری‌جو,Noun/Adjective/Misc,ر,10,1,2
رسم‌الخط,Noun/Adjective/Misc,ر,8,1,2
رسوب‌دهی,Noun/Adjective/Misc,ر,8,1,2
رسوب‌شناسی,Noun/Adjective/Misc,ر,10,1,2
رسوب‌کرده,Noun/Adjective/Misc,ر,9,1,2
رسوب‌گذاری,Noun/Adjective/Misc,ر,10,1,2
رسوب‌گیر,Noun/Adjective/Misc,ر,8,1,2
رسول‌الله,Noun/Adjective/Misc,ر,9,1,2
رسول‌زاده,Noun/Adjective/Misc,ر,9,1,2
رسیدگی‌کننده,Noun/Adjective/Misc,ر,12,1,2
رشته‌ای,Noun/Adjective/Misc,ر,7,1,2
رشته‌رشته,Noun/Adjective/Misc,ر,9,1,2
رشته‌فرنگی,Noun/Adjective/Misc,ر,10,1,2
رشته‌پلو,Noun/Adjective/Misc,ر,8,1,2
رشته‌کوه,Noun/Adjective/Misc,ر,8,1,2
رشوه‌خوار,Noun/Adjective/Misc,ر,9,1,2
رشوه‌خواری,Noun/Adjective/Misc,ر,10,1,2
رشوه‌ده,Noun/Adjective/Misc,ر,7,1,2
رشوه‌گیر,Noun/Adjective/Misc,ر,8,1,2
رشوه‌گیری,Noun/Adjective/Misc,ر,9,1,2
رشک‌برانگیز,Noun/Adjective/Misc,ر,11,1,2
رضایت‌بخش,Noun/Adjective/Misc,ر,9,1,2
رضایت‌مندی,Noun/Adjective/Misc,ر,10,1,2
رضایت‌نامه,Noun/Adjective/Misc,ر,10,1,2
رضوان‌الله,Noun/Adjective/Misc,ر,10,1,2
رضوان‌شهر,Noun/Adjective/Misc,ر,9,1,2
رطب‌خورده,Noun/Adjective/Misc,ر,9,1,2
رطوبت‌سنج,Noun/Adjective/Misc,ر,9,1,2
رطوبت‌گیر,Noun/Adjective/Misc,ر,9,1,2
رعب‌آور,Noun/Adjective/Misc,ر,7,1,2
رعب‌انگیز,Noun/Adjective/Misc,ر,9,1,2
رعیت‌زاده,Noun/Adjective/Misc,ر,9,1,2
رعیت‌نواز,Noun/Adjective/Misc,ر,9,1,2
رعیت‌پرور,Noun/Adjective/Misc,ر,9,1,2
رعیت‌پروری,Noun/Adjective/Misc,ر,10,1,2
رغبت‌انگیز,Noun/Adjective/Misc,ر,10,1,2
رفاه‌زدگی,Noun/Adjective/Misc,ر,9,1,2
رفاه‌طلب,Noun/Adjective/Misc,ر,8,1,2
رفاه‌طلبی,Noun/Adjective/Misc,ر,9,1,2
رفته‌رفته,Noun/Adjective/Misc,ر,9,1,2
رفت‌وآمد,Noun/Adjective/Misc,ر,8,1,2
رفت‌وروب,Noun/Adjective/Misc,ر,8,1,2
رفع‌ورجوع,Noun/Adjective/Misc,ر,9,1,2
رفیق‌باز,Noun/Adjective/Misc,ر,8,1,2
رفیق‌دوست,Noun/Adjective/Misc,ر,9,1,2
رقابت‌آمیز,Noun/Adjective/Misc,ر,10,1,2
رقابت‌جو,Noun/Adjective/Misc,ر,8,1,2
رقابت‌جویی,Noun/Adjective/Misc,ر,10,1,2
رقابت‌طلب,Noun/Adjective/Misc,ر,9,1,2
رقابت‌پذیر,Noun/Adjective/Misc,ر,10,1,2
رقاص‌خانه,Noun/Adjective/Misc,ر,9,1,2
رقت‌آور,Noun/Adjective/Misc,ر,7,1,2
رقت‌انگیز,Noun/Adjective/Misc,ر,9,1,2
رقت‌بار,Noun/Adjective/Misc,ر,7,1,2
رقت‌برانگیز,Noun/Adjective/Misc,ر,11,1,2
رقص‌وار,Noun/Adjective/Misc,ر,7,1,2
رقص‌پا,Noun/Adjective/Misc,ر,6,1,2
رقص‌کنان,Noun/Adjective/Misc,ر,8,1,2
رقمی‌ساز,Noun/Adjective/Misc,ر,8,1,2
رقیق‌القلب,Noun/Adjective/Misc,ر,10,1,2
رقیق‌سازی,Noun/Adjective/Misc,ر,9,1,2
رقیق‌شده,Noun/Adjective/Misc,ر,8,1,2
رقیق‌کننده,Noun/Adjective/Misc,ر,10,1,2
رمان‌نویس,Noun/Adjective/Misc,ر,9,1,2
رمان‌نویسی,Noun/Adjective/Misc,ر,10,1,2
رمان‌پرداز,Noun/Adjective/Misc,ر,10,1,2
رمزنگاری‌شده,Noun/Adjective/Misc,ر,12,1,2
رمزی‌شده,Noun/Adjective/Misc,ر,8,1,2
رمه‌دار,Noun/Adjective/Misc,ر,7,1,2
رنجیده‌خاطر,Noun/Adjective/Misc,ر,11,1,2
رنج‌آور,Noun/Adjective/Misc,ر,7,1,2
رنج‌دیده,Noun/Adjective/Misc,ر,8,1,2
رنج‌نامه,Noun/Adjective/Misc,ر,8,1,2
رنج‌کش,Noun/Adjective/Misc,ر,6,1,2
رنج‌کشیده,Noun/Adjective/Misc,ر,9,1,2
رنده‌کاری,Noun/Adjective/Misc,ر,9,1,2
رنگین‌پوست,Noun/Adjective/Misc,ر,10,1,2
رنگین‌کمان,Noun/Adjective/Misc,ر,10,1,2
رنگ‌آمیز,Noun/Adjective/Misc,ر,8,1,2
رنگ‌آمیزی,Noun/Adjective/Misc,ر,9,1,2
رنگ‌باخته,Noun/Adjective/Misc,ر,9,1,2
رنگ‌بندی,Noun/Adjective/Misc,ر,8,1,2
رنگ‌دانه,Noun/Adjective/Misc,ر,8,1,2
رنگ‌رفته,Noun/Adjective/Misc,ر,8,1,2
رنگ‌زدا,Noun/Adjective/Misc,ر,7,1,2
رنگ‌سازی,Noun/Adjective/Misc,ر,8,1,2
رنگ‌شده,Noun/Adjective/Misc,ر,7,1,2
رنگ‌شناسی,Noun/Adjective/Misc,ر,9,1,2
رنگ‌فروشی,Noun/Adjective/Misc,ر,9,1,2
رنگ‌وروباخته,Noun/Adjective/Misc,ر,12,1,2
رنگ‌ورورفته,Noun/Adjective/Misc,ر,11,1,2
رنگ‌ووارنگ,Noun/Adjective/Misc,ر,10,1,2
رنگ‌پذیر,Noun/Adjective/Misc,ر,8,1,2
رنگ‌پذیری,Noun/Adjective/Misc,ر,9,1,2
رنگ‌پریده,Noun/Adjective/Misc,ر,9,1,2
رنگ‌پریدگی,Noun/Adjective/Misc,ر,10,1,2
رنگ‌کار,Noun/Adjective/Misc,ر,7,1,2
رنگ‌کاری,Noun/Adjective/Misc,ر,8,1,2
رهایی‌بخش,Noun/Adjective/Misc,ر,9,1,2
ره‌آورد,Noun/Adjective/Misc,ر,7,1,2
ره‌توشه,Noun/Adjective/Misc,ر,7,1,2
ره‌جو,Noun/Adjective/Misc,ر,5,1,2
ره‌گیری,Noun/Adjective/Misc,ر,7,1,2
ره‌یاب,Noun/Adjective/Misc,ر,6,1,2
ره‌یافت,Noun/Adjective/Misc,ر,7,1,2
ره‌یافته,Noun/Adjective/Misc,ر,8,1,2
روئین‌تن,Noun/Adjective/Misc,ر,8,1,2
روان‌بخش,Noun/Adjective/Misc,ر,8,1,2
روان‌تنی,Noun/Adjective/Misc,ر,8,1,2
روان‌خوانی,Noun/Adjective/Misc,ر,10,1,2
روان‌درمانگر,Noun/Adjective/Misc,ر,12,1,2
روان‌درمانی,Noun/Adjective/Misc,ر,11,1,2
روان‌ساخته,Noun/Adjective/Misc,ر,10,1,2
روان‌ساز,Noun/Adjective/Misc,ر,8,1,2
روان‌سازی,Noun/Adjective/Misc,ر,9,1,2
روان‌سنجی,Noun/Adjective/Misc,ر,9,1,2
روان‌شناختی,Noun/Adjective/Misc,ر,11,1,2
روان‌شناس,Noun/Adjective/Misc,ر,9,1,2
روان‌شناسانه,Noun/Adjective/Misc,ر,12,1,2
روان‌شناسی,Noun/Adjective/Misc,ر,10,1,2
روان‌نویس,Noun/Adjective/Misc,ر,9,1,2
روان‌پریش,Noun/Adjective/Misc,ر,9,1,2
روان‌پریشی,Noun/Adjective/Misc,ر,10,1,2
روان‌پزشک,Noun/Adjective/Misc,ر,9,1,2
روان‌گردان,Noun/Adjective/Misc,ر,10,1,2
روان‌گردانی,Noun/Adjective/Misc,ر,11,1,2
روایت‌شده,Noun/Adjective/Misc,ر,9,1,2
روبات‌سازی,Noun/Adjective/Misc,ر,10,1,2
روباه‌صفت,Noun/Adjective/Misc,ر,9,1,2
روباه‌صفتی,Noun/Adjective/Misc,ر,10,1,2
روبه‌جلو,Noun/Adjective/Misc,ر,8,1,2
روبه‌راه,Noun/Adjective/Misc,ر,8,1,2
روبه‌رو,Noun/Adjective/Misc,ر,7,1,2
روبه‌مرگ,Noun/Adjective/Misc,ر,8,1,2
روبه‌پیشرفت,Noun/Adjective/Misc,ر,11,1,2
روحانی‌نما,Noun/Adjective/Misc,ر,10,1,2
روحیه‌بخش,Noun/Adjective/Misc,ر,9,1,2
روحیه‌دهنده,Noun/Adjective/Misc,ر,11,1,2
روحیه‌ساز,Noun/Adjective/Misc,ر,9,1,2
روح‌افزا,Noun/Adjective/Misc,ر,8,1,2
روح‌الامین,Noun/Adjective/Misc,ر,10,1,2
روح‌القدس,Noun/Adjective/Misc,ر,9,1,2
روح‌الله,Noun/Adjective/Misc,ر,8,1,2
روح‌انگیز,Noun/Adjective/Misc,ر,9,1,2
روح‌بخش,Noun/Adjective/Misc,ر,7,1,2
روح‌خراش,Noun/Adjective/Misc,ر,8,1,2
روح‌شناسی,Noun/Adjective/Misc,ر,9,1,2
روح‌نواز,Noun/Adjective/Misc,ر,8,1,2
روح‌پرور,Noun/Adjective/Misc,ر,8,1,2
روده‌بر,Noun/Adjective/Misc,ر,7,1,2
روده‌درازی,Noun/Adjective/Misc,ر,10,1,2
روزبه‌روز,Noun/Adjective/Misc,ر,9,1,2
روزنامه‌جات,Noun/Adjective/Misc,ر,11,1,2
روزنامه‌خوان,Noun/Adjective/Misc,ر,12,1,2
روزنامه‌فروش,Noun/Adjective/Misc,ر,12,1,2
روزنامه‌فروشی,Noun/Adjective/Misc,ر,13,1,2
روزنامه‌نویس,Noun/Adjective/Misc,ر,12,1,2
روزنامه‌نویسی,Noun/Adjective/Misc,ر,13,1,2
روزنامه‌نگار,Noun/Adjective/Misc,ر,12,1,2
روزنامه‌نگاری,Noun/Adjective/Misc,ر,13,1,2
روزه‌خوار,Noun/Adjective/Misc,ر,9,1,2
روزه‌خواری,Noun/Adjective/Misc,ر,10,1,2
روزه‌خور,Noun/Adjective/Misc,ر,8,1,2
روزه‌خوری,Noun/Adjective/Misc,ر,9,1,2
روزه‌دار,Noun/Adjective/Misc,ر,8,1,2
روزه‌داری,Noun/Adjective/Misc,ر,9,1,2
روزه‌گشایی,Noun/Adjective/Misc,ر,10,1,2
روزه‌گیر,Noun/Adjective/Misc,ر,8,1,2
روزه‌گیری,Noun/Adjective/Misc,ر,9,1,2
روزی‌بخش,Noun/Adjective/Misc,ر,8,1,2
روزی‌خوار,Noun/Adjective/Misc,ر,9,1,2
روزی‌خور,Noun/Adjective/Misc,ر,8,1,2
روزی‌ده,Noun/Adjective/Misc,ر,7,1,2
روزی‌رسان,Noun/Adjective/Misc,ر,9,1,2
روزی‌طلب,Noun/Adjective/Misc,ر,8,1,2
روسپی‌گری,Noun/Adjective/Misc,ر,9,1,2
روسی‌زبان,Noun/Adjective/Misc,ر,9,1,2
روشنایی‌بخش,Noun/Adjective/Misc,ر,11,1,2
روشنی‌بخش,Noun/Adjective/Misc,ر,9,1,2
روشن‌اندیش,Noun/Adjective/Misc,ر,10,1,2
روشن‌اندیشی,Noun/Adjective/Misc,ر,11,1,2
روشن‌بیان,Noun/Adjective/Misc,ر,9,1,2
روشن‌بین,Noun/Adjective/Misc,ر,8,1,2
روشن‌بینانه,Noun/Adjective/Misc,ر,11,1,2
روشن‌بینی,Noun/Adjective/Misc,ر,9,1,2
روشن‌دل,Noun/Adjective/Misc,ر,7,1,2
روشن‌روان,Noun/Adjective/Misc,ر,9,1,2
روشن‌شده,Noun/Adjective/Misc,ر,8,1,2
روشن‌ضمیر,Noun/Adjective/Misc,ر,9,1,2
روشن‌فکر,Noun/Adjective/Misc,ر,8,1,2
روشن‌فکرانه,Noun/Adjective/Misc,ر,11,1,2
روشن‌فکری,Noun/Adjective/Misc,ر,9,1,2
روشن‌کننده,Noun/Adjective/Misc,ر,10,1,2
روش‌شناختی,Noun/Adjective/Misc,ر,10,1,2
روش‌شناسی,Noun/Adjective/Misc,ر,9,1,2
روضه‌خوان,Noun/Adjective/Misc,ر,9,1,2
روضه‌خوانی,Noun/Adjective/Misc,ر,10,1,2
روغن‌دار,Noun/Adjective/Misc,ر,8,1,2
روغن‌دان,Noun/Adjective/Misc,ر,8,1,2
روغن‌زده,Noun/Adjective/Misc,ر,8,1,2
روغن‌سازی,Noun/Adjective/Misc,ر,9,1,2
روغن‌سوزی,Noun/Adjective/Misc,ر,9,1,2
روغن‌فروش,Noun/Adjective/Misc,ر,9,1,2
روغن‌مالی,Noun/Adjective/Misc,ر,9,1,2
روغن‌کاری,Noun/Adjective/Misc,ر,9,1,2
روغن‌کشی,Noun/Adjective/Misc,ر,8,1,2
روغن‌گیری,Noun/Adjective/Misc,ر,9,1,2
رول‌پلاک,Noun/Adjective/Misc,ر,8,1,2
رومانیایی‌تبار,Noun/Adjective/Misc,ر,14,1,2
رومی‌تبار,Noun/Adjective/Misc,ر,9,1,2
رونق‌بخش,Noun/Adjective/Misc,ر,8,1,2
روکم‌کنی,Noun/Adjective/Misc,ر,8,1,2
رویه‌نگار,Noun/Adjective/Misc,ر,9,1,2
رویین‌تن,Noun/Adjective/Misc,ر,8,1,2
روی‌اندود,Noun/Adjective/Misc,ر,9,1,2
روی‌داده,Noun/Adjective/Misc,ر,8,1,2
روی‌هم,Noun/Adjective/Misc,ر,6,1,2
روی‌هم‌رفته,Noun/Adjective/Misc,ر,11,1,3
روی‌گردان,Noun/Adjective/Misc,ر,9,1,2
روی‌گردانی,Noun/Adjective/Misc,ر,10,1,2
رکاب‌دار,Noun/Adjective/Misc,ر,8,1,2
رکاب‌زن,Noun/Adjective/Misc,ر,7,1,2
رکاب‌زنان,Noun/Adjective/Misc,ر,9,1,2
رکن‌آباد,Noun/Adjective/Misc,ر,8,1,2
رکن‌الدین,Noun/Adjective/Misc,ر,9,1,2
رک‌وپوست‌کنده,Noun/Adjective/Misc,ر,13,1,3
رک‌گو,Noun/Adjective/Misc,ر,5,1,2
رک‌گویی,Noun/Adjective/Misc,ر,7,1,2
رگ‌زنی,Noun/Adjective/Misc,ر,6,1,2
ریاست‌جمهور,Noun/Adjective/Misc,ر,11,1,2
ریاست‌خواه,Noun/Adjective/Misc,ر,10,1,2
ریاست‌طلب,Noun/Adjective/Misc,ر,9,1,2
ریاست‌طلبی,Noun/Adjective/Misc,ر,10,1,2
ریاضت‌پیشه,Noun/Adjective/Misc,ر,10,1,2
ریاضت‌کش,Noun/Adjective/Misc,ر,8,1,2
ریاضی‌دان,Noun/Adjective/Misc,ر,9,1,2
ریاضی‌مانند,Noun/Adjective/Misc,ر,11,1,2
ریخته‌واریخته,Noun/Adjective/Misc,ر,13,1,2
ریخته‌پاشیده,Noun/Adjective/Misc,ر,12,1,2
ریخته‌پاشیدگی,Noun/Adjective/Misc,ر,13,1,2
ریخته‌گر,Noun/Adjective/Misc,ر,8,1,2
ریخت‌شناس,Noun/Adjective/Misc,ر,9,1,2
ریخت‌شناسی,Noun/Adjective/Misc,ر,10,1,2
ریخت‌وپاش,Noun/Adjective/Misc,ر,9,1,2
ریزه‌خوار,Noun/Adjective/Misc,ر,9,1,2
